,URL
3075,https://www.jiujitsutimes.com/purple-belt-clinical-microbiologist-discusses-the-impact-of-covid-19-on-bjj-with-lachlan-giles/
3106,https://www.mckissock.com/blog/appraisal/fannie-mae-on-impact-of-covid-19/
3258,https://meetfabric.com/blog/worried-about-coronavirus-5-financial-moves-for-the-age-of-covid-19
3306,https://cifrasonlinecomve.wordpress.com/2020/03/25/directora-del-diario-la-verdad-debe-ir-a-fiscalia-por-informar-sobre-el-covid-19/
3311,https://communityimpact.com/houston/cy-fair/coronavirus/2020/03/26/data-cases-recovery-rates-and-death-rates-for-covid-19-in-the-greater-houston-area/
3319,https://www.daily-journal.com/business/postman-launches-covid--api-resource-center/article_00d71025-261c-592c-b17a-b6567b91937e
3430,https://mopays.com/2020/03/28/video-covid-19-rodrigues-lordre-de-confinement-suivi-a-la-lettre/
3467,https://ottawasun.com/news/national/new-nursing-home-cluster-amid-rising-covid-deaths-and-economic-gloom/wcm/0e7936db-8f96-40e4-9256-29be9003d691
3778,https://www.okemahnewsleader.com/2020/03/18/federal-disaster-loans-available-to-small-businesses-impacted-by-covid-19/
3848,https://www.thehindubusinessline.com/news/science/uoh-faculty-designs-potential-covid-19-vaccine-candidates/article31182935
3859,https://www.usatoday.com/story/money/2020/03/20/macys-apple-can-they-reopen-soon-as-coronavirus-covid-19-spreads/2875041001/
4433,https://www.morganlewis.com/pubs/covid-19-fda-permits-healthcare-providers-to-forgo-certain-risk-evaluation-mitigation-strategies
4470,https://www.practicecfo.com/financial-moves-you-can-make-now-to-deal-with-covid-19/
4610,https://actubusinessangels.com/2020/03/20/covid-19-recapitulatif-des-mesures-economiques-mises-en-place/
4639,https://biv.com/video/why-fintechs-fear-covid-19-relief-package-may-not-be-enough-small-businesses
4648,https://brownfieldagnews.com/rural-issues/the-impact-covid-19-could-have-on-agriculture/
4804,https://newsismybusiness.com/cvs-pharmacy-adjusts-operational-hours-in-puerto-rico-in-response-to-covid-19/
4887,https://themazatlanpost.com/2020/03/26/uber-will-provide-financial-support-to-drivers-and-deliverers-who-test-positive-for-covid-19/
4896,https://uproxx.com/prowrestling/impact-wrestling-nwa-mlw-postpone-events-covid-19/
5225,https://50skyshades.com/images/xs/embraer-to-collaborate-on-technologies-and-solutions-to-combat-covid-19-15911-9cjjMdFKIAdNe3JuZ8agycE0S
5269,https://ca.travelpulse.com/news/impacting-travel/cta-statement-on-vouchers-in-response-to-covid-19-crisis
5372,https://knowledge.mooreblatch.com/blog/guidance-for-employers-coronavirus-covid-19-and-employment-law
5433,https://or.milesplit.com/videos/443853/on-the-line-the-track-impact-of-covid-19
5466,https://www.windermere.com/blogs/windermere/posts/matthew-gardner-weekly-covid-19-housing-economic-update-3-23-2020
5518,https://veramoreiracomunicacao.wordpress.com/2020/03/19/advogado-elabora-e-book-gratuito-com-impactos-do-covid-19-na-lei-trabalhista/
5548,https://www.akingump.com/en/news-insights/covid-19-temporary-furloughs-impact-on-multiemployer-plan-withdrawal-liability
5641,https://www.financialexpress.com/lifestyle/science/indias-response-to-covid-19-pre-emptive-pro-active-graded-govt/1912090/
5764,https://www.schroders.com/nl/nl/institutioneel/nieuws-marktinformatie/markets/what-impact-is-covid-19-having-on-global-economies-and-markets/
6046,https://nationalpost.com/opinion/np-view-ottawa-has-been-too-slow-in-dealing-with-the-economic-impact-of-the-covid-19-crisis
6055,https://noticiaimpacto.com/internacional-murio-por-covid-19-un-jefe-de-unidad-antiterrorista-de-espana/
